Asset_Type,Equipment_ID,Date_Install,Longitude,Latitude,STREET_1,STREET_2,Suburb,RMS_Region
VEH ,2242,15-Mar-83,151.1875612,-33.79662954,NERIDAH ST,ALBERT AV,CHATSWOOD,Sydney
VEH ,2243,20-Mar-83,151.1843246,-33.79336984,ARCHER ST,MALVERN AV,CHATSWOOD,Sydney
VEH ,2244,16-Jul-82,151.0603227,-33.79757619,STEWART ST,KING ST,DUNDAS,Sydney
VEH ,2245,02-Sep-82,150.9543494,-33.7596328,SEVEN HILLS RD,JOSEPH BANKS DR,SEVEN HILLS,Sydney
VEH ,2246,24-Sep-81,151.0228402,-33.86432142,WELLINGTON RD,CUMBERLAND RD,AUBURN,Sydney
VEH ,2247,13-Jul-90,147.3752068,-35.1403799,LAKE ALBERT RD,FAY AV,WAGGA WAGGA,South Western
VEH ,2249,07-Mar-83,150.8492966,-34.44978885,PRINCES HWY,FIVE ISLANDS RD,UNANDERRA,Southern
VEH ,2250,26-Jul-84,153.542661,-28.19482952,MINJUNBAL DR,HEFFRON ST,SOUTH TWEED HEADS,Northern
VEH ,2251,26-Sep-83,151.0207979,-33.83445078,PARRAMATTA RD,WENTWORTH ST,GRANVILLE,Sydney
VEH ,2252,06-Jun-90,151.3513912,-32.65595313,NEW ENGLAND HWY,CLIFT ST,BRANXTON,Hunter
VEH ,2253,19-Sep-83,151.1233275,-33.88795787,HUME HWY,KNOX ST,ASHFIELD,Sydney
VEH ,2254,19-Sep-83,151.125478,-33.89051883,NORTON ST,HOLDEN ST,ASHFIELD,Sydney
VEH ,2255,21-Aug-92,151.2713514,-33.76403528,PITTWATER RD,SYDENHAM RD,BROOKVALE,Sydney
VEH ,2256,28-Jul-88,151.1296732,-33.86850413,GREAT NORTH RD,GARFIELD ST,FIVE DOCK,Sydney
VEH ,2257,15-Oct-90,151.7731299,-32.92989066,DARBY ST,QUEEN ST,COOKS HILL,Hunter
VEH ,2258,31-Oct-90,151.1760777,-32.56324897,GEORGE ST,MARKET ST,SINGLETON,Hunter
VEH ,2259,18-Jul-91,150.9692981,-33.81782328,OLD PROSPECT RD,CENTENARY RD,WENTWORTHVILLE,Sydney
VEH ,2260,06-Nov-96,151.2851451,-33.79064669,PITTWATER RD,PINE ST,MANLY,Sydney
VEH ,2261,13-Jan-82,151.2389938,-33.94006825,ANZAC PDE,BOYCE RD,MAROUBRA JUNCTION,Sydney
VEH ,2262,24-Nov-91,151.1811791,-33.79552432,HELP ST,ORCHARD RD,CHATSWOOD,Sydney
VEH ,2263,01-Dec-91,151.1803326,-33.79560344,HELP ST,RAILWAY ST,CHATSWOOD,Sydney
VEH ,2264,01-Mar-84,146.9267541,-36.06835096,NORTH ST,YOUNG ST,ALBURY,South Western
VEH ,2265,01-Mar-84,146.9304669,-36.06877459,NORTH ST,MATE ST,ALBURY,South Western
VEH ,2266,15-Mar-82,146.9207364,-36.08131521,DAVID ST,DEAN ST,ALBURY,South Western
VEH ,2267,15-Mar-82,146.9211183,-36.07925046,DAVID ST,SWIFT ST,ALBURY,South Western
VEH ,2269,16-Dec-82,150.9877087,-33.82430745,BURNETT ST,M4 W/B OFF RAMP,MERRYLANDS,Sydney
VEH ,2270,16-Dec-82,150.9798623,-33.81686233,GREAT WESTERN HWY,M4 E/B ON RAMP,MAYS HILL,Sydney
VEH ,2271,16-Dec-82,151.0047334,-33.82652854,CHURCH ST,M4 E/B OFF RAMP,PARRAMATTA,Sydney
VEH ,2272,22-Aug-83,151.6368989,-32.92705473,MAIN RD,FREDERICK ST,GLENDALE,Hunter
VEH ,2273,21-Oct-97,151.7335773,-32.89989329,HANBURY ST,MACQUARIE ST,MAYFIELD,Hunter
VEH ,2274,19-Dec-84,151.6697503,-32.90306949,NELSON ST,COWPER ST,WALLSEND,Hunter
VEH ,2275,20-Sep-85,153.5417619,-28.17575821,PACIFIC HWY,FLORENCE ST,TWEED HEADS,Northern
VEH ,2277,22-Jan-82,151.0369805,-33.9623887,ALMA RD,DAVIES RD,PADSTOW,Sydney
VEH ,2278,24-Jun-88,153.5442313,-28.20278705,MINJUNBAL DR,MACHINERY DR,SOUTH TWEED HEADS,Northern
VEH ,2279,15-Feb-83,150.8601726,-34.56499502,SHELLHARBOUR RD,KEROSS RD,BARRACK HEIGHTS,Southern
VEH ,2280,04-Aug-99,150.8714696,-34.47934988,FLAGSTAFF RD,LAKE AV,LAKE HEIGHTS,Southern
VEH ,2281,29-Jan-63,151.2090256,-33.87459222,CASTLEREAGH ST,BATHURST ST,SYDNEY,Sydney
VEH ,2282,29-Jan-63,151.2087659,-33.87678569,CASTLEREAGH ST,LIVERPOOL ST,SYDNEY,Sydney
VEH ,2283,18-Oct-83,150.8933334,-33.98769666,HAROLD ST,ROSEWOOD DR,MACQUARIE FIELDS,Sydney
VEH ,2285,05-Jan-84,150.8888879,-34.44104685,SPRINGHILL RD,BRIDGE ST,CONISTON,Southern
VEH ,2286,31-Oct-90,150.8079294,-34.08125946,APPIN RD,THERRY RD,BRADBURY,Sydney
VEH ,2287,20-Jun-91,151.1553096,-33.81398978,CENTENNIAL AV,BARWON RD,LANE COVE,Sydney
VEH ,2289,31-Oct-90,150.8104273,-34.07223913,MOORE-OXLEY BYPASS,CAMDEN RD,CAMPBELLTOWN,Sydney
VEH ,2291,25-Sep-83,150.9983956,-33.81904309,GREAT WESTERN HWY,O'CONNELL ST,PARRAMATTA,Sydney
VEH ,2293,09-Jun-93,151.3428161,-33.42222169,PACIFIC HWY,BUS INTERCHANGE,GOSFORD,Hunter
VEH ,2294,07-Mar-94,151.7430351,-32.76505072,PACIFIC HWY,GLENELG ST,RAYMOND TERRACE,Hunter
VEH ,2297,30-Jan-91,151.4285772,-33.3416777,WYONG RD,BUNDILLA PDE,BERKLEY VALE,Hunter
VEH ,2299,09-Jul-85,151.1676574,-33.92049267,PRINCES HWY,BELLEVUE ST,TEMPE,Sydney
VEH ,2300,17-Aug-82,151.1762316,-33.91731871,CANAL RD,COOKS RIVER YARD ENT.,ST PETERS,Sydney
VEH ,2301,21-May-68,151.2045219,-33.87614945,SUSSEX ST,LIVERPOOL ST,SYDNEY,Sydney
VEH ,2302,07-Mar-68,151.2047004,-33.87760713,SUSSEX ST,GOULBURN ST,SYDNEY,Sydney
VEH ,2303,25-Oct-82,150.7195993,-33.57989833,BELLS LINE OF RD,GROSE VALE RD,NORTH RICHMOND,Sydney
VEH ,2304,07-Dec-83,151.3735846,-33.43766279,THE ENTRANCE RD,AVOCA DR,ERINA,Hunter
VEH ,2305,23-Feb-85,150.9135021,-33.93819368,HUME HWY,M5 MOTORWAY,CASULA,Sydney
VEH ,2306,02-Apr-84,150.7031378,-33.78612142,THE NORTHERN RD,M4 W/B ON RAMP,ORCHARD HILLS,Sydney
VEH ,2308,15-May-85,151.0555989,-33.92577131,THE BOULEVARDE,ARTHUR ST,PUNCHBOWL,Sydney
PED ,2309,15-Nov-82,150.9541366,-33.86920366,NELSON ST,WARE ST (E-),FAIRFIELD,Sydney
VEH ,2311,29-Aug-38,151.2052731,-33.87422404,KENT ST,BATHURST ST,SYDNEY,Sydney
VEH ,2312,29-Jan-63,151.2080131,-33.87448966,PITT ST,BATHURST ST,SYDNEY,Sydney
VEH ,2313,17-Mar-88,151.7485691,-32.91559575,MAITLAND RD,GEORGE ST,ISLINGTON,Hunter
VEH ,2314,19-Mar-85,150.8483008,-34.02946152,PEMBROKE RD,REDFERN RD,MINTO,Sydney
VEH ,2315,15-Nov-91,151.2756444,-33.88985695,CAMPBELL PDE,CURLEWIS ST,BONDI BEACH,Sydney
VEH ,2316,25-Oct-90,150.9002401,-34.38354344,NORTHERN DIST.,TOWRADGI RD,TOWRADGI,Southern
VEH ,2317,17-Dec-92,150.9007095,-34.37356633,NORTHERN DIST.,RAILWAY ST,CORRIMAL,Southern
VEH ,2318,17-Dec-92,150.9037679,-34.36716913,NORTHERN DIST.,ROTHERY ST,CORRIMAL,Southern
VEH ,2319,23-Dec-81,150.6050918,-34.87699049,EAST ST,WORRIGEE ST,NOWRA,Southern
VEH ,2320,12-Nov-82,151.1356128,-33.65541228,PACIFIC HWY,GLENVIEW RD,MT KURING-GAI,Sydney
PED ,2321,24-Nov-66,151.212443,-33.8749515,COLLEGE ST,STANLEY ST (N-),SYDNEY,Sydney
VEH ,2322,29-Jan-63,151.2078426,-33.87664269,PITT ST,LIVERPOOL ST,SYDNEY,Sydney
VEH ,2323,24-Nov-83,151.254399,-33.89650905,BIRRELL ST,CARRINGTON RD,WAVERLEY,Sydney
VEH ,2324,24-Nov-83,151.255137,-33.89280679,BONDI RD,WAVERLEY ST,BONDI JUNCTION,Sydney
VEH ,2325,07-Jun-82,153.5437277,-28.19847682,MINJUNBAL DR,KIRKWOOD RD,SOUTH TWEED HEADS,Northern
VEH ,2326,26-Mar-82,153.5439238,-28.20006135,MINJUNBAL DR,BLUNDELL BLVD,SOUTH TWEED HEADS,Northern
VEH ,2327,02-Oct-91,150.98443,-33.8719368,WOODVILLE RD,GURNEY RD,VILLAWOOD,Sydney
VEH ,2328,05-Nov-87,150.965456,-33.81181611,CUMBERLAND HWY,SMITH ST,WENTWORTHVILLE,Sydney
VEH ,2329,24-Feb-86,150.9711278,-33.8028541,CUMBERLAND HWY,DARCY RD,WENTWORTHVILLE,Sydney
VEH ,2330,13-Feb-03,151.0840343,-33.7280012,PENNANT HILLS RD,LOCH MAREE AV,THORNLEIGH,Sydney
VEH ,2331,27-Jan-88,151.2034017,-33.87404374,BATHURST ST,DAY ST,SYDNEY,Sydney
VEH ,2332,29-Jan-63,151.2074282,-33.87809836,PITT ST,GOULBURN ST,SYDNEY,Sydney
VEH ,2333,18-Nov-82,151.0874091,-33.87063221,HOMEBUSH RD,BERESFORD RD,HOMEBUSH,Sydney
VEH ,2334,07-Oct-82,150.950147,-33.78730222,CORNELIA RD,RAILWAY OVERPASS,TOONGABBIE,Sydney
VEH ,2335,20-Nov-88,151.6924345,-32.96303591,CHAPMAN ST,CANBERRA ST,CHARLESTOWN,Hunter
VEH ,2336,26-May-03,151.5121914,-33.21371591,PACIFIC HWY,GOORAMA AV,SAN REMO,Hunter
PED ,2337,24-Jun-82,151.1829123,-33.82667412,RIVER RD,ST VINCENTS RD (W-),GREENWICH,Sydney
VEH ,2338,27-Sep-91,151.6826417,-32.99245344,LAKE ST,SOUTH ST,WINDALE,Hunter
VEH ,2339,20-Dec-84,151.0383546,-33.92962869,STACEY ST,STACEY ST DEVIATION,BANKSTOWN,Sydney
VEH ,2340,16-Dec-83,151.094095,-33.86440044,CONCORD RD,SYDNEY ST,NORTH STRATHFIELD,Sydney
VEH ,2341,29-Jan-63,151.2084587,-33.87965491,CASTLEREAGH ST,CAMPBELL ST,SYDNEY,Sydney
VEH ,2342,29-Jan-63,151.2070637,-33.879386,PITT ST,CAMPBELL ST,SYDNEY,Sydney
VEH ,2343,28-Mar-83,150.9103462,-34.36806573,PIONEER RD,ROTHERY RD,BELLAMBI,Southern
VEH ,2345,15-Dec-82,150.9882894,-33.82393501,BURNETT ST,M4 E/B ON RAMP,MERRYLANDS,Sydney
VEH ,2346,22-Mar-89,151.1100326,-33.71866145,PACIFIC HWY,F3 N/B ON RAMP,WAHROONGA,Sydney
VEH ,2347,12-May-89,151.1040462,-33.96276148,QUEENS RD,THE AVENUE,HURSTVILLE,Sydney
VEH ,2348,16-Nov-90,151.1079509,-33.96732127,FOREST RD,THE AVENUE,HURSTVILLE,Sydney
VEH ,2349,12-Apr-94,151.108271,-33.96782998,TREACY ST,THE AVENUE,HURSTVILLE,Sydney
VEH ,2350,07-Jun-89,151.1049106,-33.96551614,PARK RD,CROSS ST,HURSTVILLE,Sydney
VEH ,2351,30-Dec-97,151.1010172,-33.96456156,QUEENS RD,DORA ST,HURSTVILLE,Sydney
PED ,2352,22-Oct-90,151.6446934,-32.92781478,LAKE RD,MANUEL ST (W-),GLENDALE,Hunter
VEH ,2354,20-May-91,151.6302846,-32.92597168,MAIN RD,NEILSON ST,EDGEWORTH,Hunter
VEH ,2355,02-Jul-97,151.6607245,-32.91334933,LAKE RD,CROUDACE RD,ELERMORE VALE,Hunter
VEH ,2356,11-Oct-90,151.3553585,-32.83981632,VINCENT ST,ABERDARE RD,CESSNOCK,Hunter
VEH ,2358,25-Jun-87,151.0579226,-33.90283533,WATERLOO RD,RAWSON RD,GREENACRE,Sydney
VEH ,2360,18-Aug-90,150.9594084,-33.87416579,LAWSON ST,VINE ST,FAIRFIELD,Sydney
VEH ,2363,30-Nov-93,151.6684463,-32.90701119,THOMAS ST,WALFORD ST,WALLSEND,Hunter
VEH ,2364,26-Jul-90,151.2282871,-33.94675978,BUNNERONG RD,SMITH ST,HILLSDALE,Sydney
VEH ,2365,09-Dec-91,151.1367903,-33.96620162,PRINCES HWY,SOUTH ST,KOGARAH,Sydney
VEH ,2366,09-Nov-90,153.5400693,-28.18731454,MINJUNBAL DR,DRY DOCK RD,SOUTH TWEED HEADS,Northern
VEH ,2367,12-Aug-91,150.9949648,-33.82415021,PITT ST,RAILWAY ST,MERRYLANDS,Sydney
VEH ,2369,14-Sep-92,151.7428819,-32.91893036,DONALD ST,SAMDON ST,HAMILTON,Hunter
VEH ,2372,03-Oct-91,151.0100537,-33.73129635,OLD NORTHERN RD,MCMULLEN AV,CASTLE HILL,Sydney
VEH ,2374,03-Apr-87,150.7102611,-33.76803621,PARKER ST,SMITH ST,PENRITH,Sydney
VEH ,2375,13-Jun-91,150.9203607,-33.78263949,BLACKTOWN RD,ST MARTINS CR,BLACKTOWN,Sydney
VEH ,2378,18-Dec-91,150.9133677,-33.85085183,THE HORSLEY DR,TAFE ENTRANCE (@),WETHERILL PARK,Sydney
VEH ,2381,02-Dec-94,150.8905563,-33.92739894,HOXTON PARK RD,CARTWRIGHT AV,CARTWRIGHT,Sydney
PED ,2382,21-Nov-65,151.2095532,-33.87002207,CASTLEREAGH ST,MARKET ST (N-),SYDNEY,Sydney
VEH ,2383,28-Jan-94,150.8925115,-33.85236767,THE HORSLEY DR,MIMOSA RD,WETHERILL PARK,Sydney
VEH ,2384,26-Aug-93,151.0185531,-33.72472984,OLD NORTHERN RD,OLD CASTLE HILL RD,CASTLE HILL,Sydney
VEH ,2385,05-May-87,150.7579013,-33.76825338,GREAT WESTERN HWY,WERRINGTON RD,WERRINGTON,Sydney
VEH ,2389,25-Nov-93,150.8986623,-33.90769299,ELIZABETH DR,NORTH LIVERPOOL RD,MT PRITCHARD,Sydney
VEH ,2392,27-Aug-93,150.9186314,-33.90785744,CUMBERLAND HWY,ACCESS RD,LIVERPOOL,Sydney
VEH ,2393,20-Mar-07,150.9838677,-33.80331196,DARCY RD,MONS RD,WESTMEAD,Sydney
VEH ,2395,31-Oct-90,150.8334708,-34.02574623,CAMPBELLTOWN RD,BEN LOMOND RD,MINTO,Sydney
VEH ,2396,07-May-85,151.1245344,-33.96852255,JUBILEE AV,RAILWAY PDE,CARLTON,Sydney
VEH,2399,13-Feb-18,151.01745,-33.94865,The River RD,Bransgrove RD,Revesby,
VEH ,2400,30-Oct-92,151.0347793,-33.94503001,FAIRFORD RD,DAVIES RD,PADSTOW,Sydney
PED ,2402,28-Apr-65,151.2070912,-33.86742314,GEORGE ST,MARTIN PL (@),SYDNEY,Sydney
VEH ,2403,24-Feb-92,151.0342883,-33.92439882,MACAULEY AV,RESTWELL ST,BANKSTOWN,Sydney
VEH ,2404,02-Aug-84,150.8026978,-33.7766651,GREAT WESTERN HWY,HEWITT ST,COLYTON,Sydney
VEH ,2405,31-May-90,151.1725624,-33.89153777,SALISBURY RD,KINGSTON RD,CAMPERDOWN,Sydney
PED ,2407,14-Jun-84,151.1281712,-33.94552363,FOREST RD,FREDERICK ST (N-),BEXLEY,Sydney
VEH ,2408,24-Jul-87,150.6048971,-33.73780134,GREAT WESTERN HWY,WILSON WAY,BLAXLAND,Sydney
VEH ,2410,04-Mar-99,150.8612848,-34.01037588,CUMBERLAND RD,SACKVILLE ST,INGLEBURN,Sydney
PED ,2411,30-Sep-92,151.6820873,-32.95777347,HILLSBOROUGH RD,WARATAH AV,HILLSBOROUGH,Hunter
VEH ,2412,01-Sep-87,150.9388053,-33.77105595,PROSPECT HWY,LUCAS RD,SEVEN HILLS,Sydney
VEH ,2415,08-Jan-85,150.8031014,-34.5679889,PRINCES HWY,TONGARRA RD,ALBION PARK RAIL,Southern
VEH ,2416,11-Aug-95,151.043813,-33.72913959,BOUNDARY RD,FRANCIS GREENWAY DR,CHERRYBROOK,Sydney
VEH ,2417,13-Aug-85,150.903682,-33.80041611,GREAT WESTERN HWY,FLUSHCOMBE RD,PROSPECT,Sydney
VEH ,2418,20-Sep-84,150.8646828,-33.88344596,ELIZABETH DR,COWPASTURE RD,BONNYRIGG,Sydney
VEH ,2419,25-Feb-00,151.0747766,-33.73510893,YARRARA RA RD,STEVENS ST,PENNANT HILLS,Sydney
VEH ,2420,13-Aug-90,151.1878691,-33.92027843,GARDENERS RD,BOURKE RD,MASCOT,Sydney
VEH ,2423,25-Oct-83,151.0546946,-33.9391704,BELMORE RD,WIGGS RD,RIVERWOOD,Sydney
VEH ,2424,27-Aug-84,150.9443378,-33.77387464,POWERS RD,STATION RD,SEVEN HILLS,Sydney
VEH ,2425,08-Feb-85,150.9629164,-33.86961579,FAIRFIELD ST,THE HORSLEY ON/OFF RAMPS,FAIRFIELD,Sydney
VEH ,2426,16-Sep-07,150.963888,-33.86915909,FAIRFIELD ST,PINE RD,FAIRFIELD EAST,Sydney
VEH ,2427,13-Dec-84,150.9470287,-33.8478494,CUMBERLAND HWY,LONG ST,SMITHFIELD,Sydney
VEH ,2428,03-Sep-86,150.9146732,-33.77352423,MAIN ST,BLACKTOWN RD,BLACKTOWN,Sydney
VEH ,2429,30-Jul-85,151.5935606,-32.75994904,NEW ENGLAND HWY,MITCHELL DR,EAST MAITLAND,Hunter
VEH ,2430,15-Aug-85,150.8974298,-33.89405205,CABRAMATTA RD,HUMPHRIES RD,BONNYRIGG,Sydney
VEH ,2431,06-Oct-93,150.7119625,-33.77567678,PARKER ST,THE NORTHERN RD,KINGSWOOD,Sydney
VEH ,2432,20-Jul-88,150.9169946,-33.74332815,SUNNYHOLT RD,MADAGASCAR DR,KINGS PARK,Sydney
VEH ,2433,18-Apr-84,150.914347,-33.75790743,SUNNYHOLT RD,BESSEMER ST,BLACKTOWN,Sydney
VEH ,2434,23-May-91,150.9021471,-34.42621838,CROWN ST,HARBOUR ST,WOLLONGONG,Southern
VEH ,2435,10-Feb-84,150.8170178,-33.76621784,CARLISLE AV,KURRAJONG AV,MOUNT DRUITT,Sydney
VEH ,2436,28-Sep-84,151.2012078,-33.8822998,HARRIS ST,THOMAS ST,ULTIMO,Sydney
VEH ,2437,08-Feb-89,151.1291632,-33.92687288,HOMER ST,WARDELL RD,EARLWOOD,Sydney
VEH ,2439,05-Nov-84,150.9199926,-33.7878604,BLACKTOWN RD,KEYWORTH DR,BLACKTOWN,Sydney
VEH ,2440,01-Jul-88,151.0527366,-33.95163255,BELMORE RD,THURLOW ST,RIVERWOOD,Sydney
VEH ,2443,20-Mar-85,151.1005647,-34.03402896,THE KINGSWAY,CENTRAL RD (E-),MIRANDA,Sydney
VEH ,2444,15-Sep-89,150.7127171,-33.7542638,PARKER ST,COPELAND ST,LEMONGROVE,Sydney
VEH ,2449,09-Oct-87,150.9481469,-33.929156,NEWBRIDGE RD,STOCKTON AV,MOOREBANK,Sydney
VEH ,2450,04-Sep-84,151.1551076,-33.90333239,SYDENHAM RD,PARK RD,MARRICKVILLE,Sydney
VEH ,2452,02-May-85,151.010072,-33.94400494,QUEEN ST,BEACONSFIELD ST,REVESBY,Sydney
VEH ,2453,22-Nov-84,150.9585638,-33.83575076,CUMBERLAND HWY,BRUCE ST,MERRYLANDS WEST,Sydney
VEH ,2454,27-Oct-83,151.0559347,-33.91694378,WATTLE ST,WATERLOO RD,PUNCHBOWL,Sydney
VEH ,2455,25-Mar-83,150.8612644,-34.58081061,SHELLHARBOUR RD,WATTLE ST,SHELLHARBOUR,Southern
VEH ,2456,16-Nov-83,150.8408725,-34.45913687,PRINCES HWY,FARMBOROUGH RD,UNANDERRA,Southern
VEH ,2457,10-Feb-89,151.244293,-33.83101489,MILITARY RD,RAGLAN ST,MOSMAN,Sydney
VEH ,2458,21-Dec-82,150.6058119,-34.87220758,EAST ST,MOSS ST,NOWRA,Southern
VEH ,2459,16-Jun-83,150.8867789,-32.26809528,NEW ENGLAND HWY,SYDNEY ST,MUSWELLBROOK,Hunter
VEH ,2460,29-Jan-02,151.1062279,-33.70331608,SHERBROOK RD,BURDETT ST,HORNSBY,Sydney
VEH ,2461,02-May-83,151.1032915,-34.00864984,PRINCES HWY,FORMOSA ST,SYLVANIA,Sydney
VEH ,2462,10-Nov-84,150.9188765,-33.9103123,CUMBERLAND HWY,O'BRIENS PDE,LIVERPOOL,Sydney
VEH ,2464,22-Dec-83,150.9312282,-33.92914131,HEATHCOTE RD,MOOREBANK AV,MOOREBANK,Sydney
VEH ,2465,18-May-90,151.1056257,-33.7062992,EDGEWORTH DAVID AV,SHERBROOK RD,HORNSBY,Sydney
VEH ,2466,12-Jul-84,150.8118107,-34.07073963,MOORE-OXLEY BYPASS,BRADBURY AV,CAMPBELLTOWN,Sydney
VEH ,2468,02-Aug-84,151.0417337,-33.86499211,OLYMPIC DR,VAUGHAN ST,LIDCOMBE,Sydney
VEH ,2469,26-Mar-85,151.0502865,-33.91748111,WATTLE ST,NOBLE AV,GREENACRE,Sydney
VEH ,2470,06-Aug-86,150.9085388,-33.92768484,HOXTON PARK RD,FLOWERDALE RD,LIVERPOOL,Sydney
VEH ,2471,29-Apr-83,151.1050548,-34.01121853,PORT HACKING RD,MELROSE AV,SYLVANIA,Sydney
VEH ,2472,04-Mar-85,151.265689,-33.78839626,CONDAMINE ST,BURNT BRIDGE CREEK DEV,MANLY VALE,Sydney
VEH ,2473,15-Mar-85,150.8566055,-34.4536209,FIVE ISLANDS RD,F6 FWY N/B ON/OFF RAMPS,UNANDERRA,Southern
VEH ,2474,09-Nov-92,151.3421531,-33.43295979,DANE DR,MASONS PDE,GOSFORD,Hunter
VEH ,2475,12-Dec-97,151.1256783,-33.88791434,HERCULES ST,BROWN ST,ASHFIELD,Sydney
VEH ,2476,26-Feb-92,150.6905439,-33.75332259,UNION RD,WORTH ST,PENRITH,Sydney
VEH ,2477,26-Sep-88,151.1825602,-33.79490042,HELP ST,ANDERSON ST,CHATSWOOD,Sydney
VEH ,2479,29-Jul-83,151.2473359,-33.89232271,NEWLAND ST,SPRING ST,BONDI JUNCTION,Sydney
VEH ,2480,29-Jul-83,151.2471305,-33.89335459,NEWLAND ST,EBLEY ST,BONDI JUNCTION,Sydney
VEH ,2481,01-Dec-83,146.9217521,-36.07480321,DAVID ST,GUINEA ST,ALBURY,South Western
VEH ,2483,03-Nov-82,150.8365687,-34.56235793,LAKE ENTRANCE RD,COLLEGE AV,OAK FLATS,Southern
VEH ,2489,29-Oct-84,149.5851371,-33.41765026,DURHAM ST,BENTINCK ST,BATHURST,Western
VEH ,2491,12-Jan-84,151.0061244,-33.88713445,HECTOR ST,PROCTOR PDE,CHESTER HILL,Sydney
VEH ,2493,26-Oct-84,151.0188395,-33.80853719,VICTORIA RD,PENNANT ST,NORTH PARRAMATTA,Sydney
VEH ,2494,10-Oct-83,151.0026434,-33.73304389,SHOWGROUND RD,PENNANT ST,CASTLE HILL,Sydney
VEH ,2495,10-Aug-84,150.8958108,-33.75863955,RICHMOND RD,DAVIS RD,BLACKTOWN,Sydney
VEH ,2497,17-Jul-84,151.103778,-33.86497283,BROUGHTON ST,GIPPS ST,CONCORD,Sydney
VEH ,2498,27-Sep-88,151.033446,-33.9662971,CLANCY ST,ALFORDS POINT RD,PADSTOW,Sydney
VEH ,2499,07-Nov-89,150.9419289,-33.8950404,CABRAMATTA RD,CUMBERLAND ST,CABRAMATTA,Sydney
VEH ,2500,05-Feb-86,150.9964705,-33.89903234,HUME HWY,CHESTER HILL RD,BASS HILL,Sydney
VEH ,2502,14-Mar-85,151.0006332,-33.88307934,WALDRON RD,CHESTER HILL RD,CHESTER HILL,Sydney
VEH ,2504,13-Apr-84,151.0067,-33.90451491,HUME HWY,HORTON ST,YAGOONA,Sydney
VEH ,2505,18-Dec-84,151.0642944,-33.86794207,CENTENARY DR,ARTHUR ST,HOMEBUSH WEST,Sydney
VEH ,2506,28-Jul-83,151.0360772,-33.86420877,VAUGHAN ST,WOODBURN RD,BERALA,Sydney
VEH ,2508,02-Mar-84,150.995034,-33.89827428,HUME HWY,ORCHARD RD,BASS HILL,Sydney
VEH,2510,12-Dec-17,151.223376,-33.948102,Dension St,Smith Street & Corish Circle,Hillsdale,Sydney
VEH ,2511,20-Feb-85,151.1651763,-33.92985691,AIRPORT DR,LINK RD,SYDNEY AIRPORT,Sydney
VEH ,2512,28-Sep-84,151.2682597,-33.76585752,CROSS ST,DALE ST,BROOKVALE,Sydney
VEH ,2513,10-Jun-86,151.6665746,-33.02145208,PACIFIC HWY,WOMMARA AV,BELMONT NORTH,Hunter
VEH ,2514,03-Oct-84,151.7459011,-32.91090554,MAITLAND RD,HUBBARD ST,ISLINGTON,Hunter
VEH ,2515,03-Sep-86,151.7607567,-32.92732329,KING ST,NATIONAL PARK ST,NEWCASTLE,Hunter
VEH,2516,02-Aug-16,151.593613,-33.011092,Cary St,James st,Lake Macquarie,Hunter
VEH ,2517,16-Jul-84,151.6220608,-32.92377015,MAIN RD,MINMI RD,EDGEWORTH,Hunter
VEH ,2519,18-Feb-92,151.5940322,-33.00895275,CARY ST,BAY ST,TORONTO,Hunter
VEH ,2520,24-Jan-92,151.0956854,-33.93147426,MOOREFIELDS RD,ROLESTONE AV,KINGSGROVE,Sydney
PED ,2521,24-Nov-64,151.2113446,-33.87351991,PARK ST,ELIZABETH ST (E-),SYDNEY,Sydney
VEH ,2522,29-Jan-64,151.2097081,-33.87466136,ELIZABETH ST,BATHURST ST,SYDNEY,Sydney
VEH ,2523,01-Dec-83,151.2159615,-33.87588707,CROWN ST,STANLEY ST,DARLINGHURST,Sydney
VEH ,2524,01-Dec-83,151.2153972,-33.87842817,CROWN ST,BURTON ST,EAST SYDNEY,Sydney
VEH ,2525,08-Feb-11,151.2172057,-33.87870731,BOURKE ST,BURTON ST,DARLINGHURST,Sydney
VEH ,2526,06-Oct-83,151.2199115,-33.87912894,DARLINGHURST RD,BURTON ST,EAST SYDNEY,Sydney
VEH ,2527,20-Apr-85,150.9173772,-33.862796,SMITHFIELD RD,KING RD,FAIRFIELD WEST,Sydney
VEH ,2529,08-Jul-86,151.6901097,-32.95834696,CHARLESTOWN RD,WILLIS ST,CHARLESTOWN,Hunter
VEH ,2530,31-Aug-90,151.0783015,-33.7551553,SUTHERLAND RD,CHELTENHAM RD,CHELTENHAM,Sydney
VEH ,2531,15-May-95,151.5937901,-33.01017064,CARY ST,VICTORY PDE,TORONTO,Hunter
VEH ,2533,27-Nov-84,151.1399144,-33.94841916,PRINCES HWY,BESTIC ST,ROCKDALE,Sydney
VEH ,2534,04-Jul-84,151.1060153,-33.86162642,BROUGHTON ST,CRANE ST,CONCORD,Sydney
VEH ,2535,19-Jul-94,151.2985466,-33.70188493,PITTWATER RD,LAKE PARK RD,NORTH NARRABEEN,Sydney
PED ,2536,01-Nov-85,151.0157543,-33.96380592,THE RIVER RD,EDINBURGH DR (N-),REVESBY,Sydney
VEH ,2538,30-May-86,150.9224408,-33.89316035,CUMBERLAND HWY,JOHN ST,CABRAMATTA,Sydney
VEH ,2539,02-Aug-83,150.9533571,-33.869259,NELSON ST,BARBARA ST,FAIRFIELD,Sydney
